OCC_YEAR,OCC_TIME_RANGE,NEIGHBOURHOOD_158
2022,Morning,Bendale-Glen Andrew (156)
2022,Evening,Oakwood Village (107)
2022,Afternoon,Eglinton East (138)
2022,Evening,Fort York-Liberty Village (163)
2022,Evening,Oakwood Village (107)
2022,Night,Newtonbrook West (36)
2022,Evening,Malvern West (145)
2022,Afternoon,Humber Summit (21)
2022,Afternoon,Woburn North (142)
2022,Afternoon,Eglinton East (138)
2022,Evening,Woburn North (142)
2022,Evening,Golfdale-Cedarbrae-Woburn (141)
2022,Morning,Bayview Village (52)
2022,Evening,Glenfield-Jane Heights (25)
2022,Night,Lawrence Park North (105)
2022,Afternoon,Glenfield-Jane Heights (25)
2022,Evening,Thistletown-Beaumond Heights (3)
2022,Evening,Weston (113)
2022,Evening,West Rouge (143)
2022,Evening,York University Heights (27)
2022,Afternoon,Moss Park (73)
2022,Night,Junction-Wallace Emerson (171)
2022,Night,Beechborough-Greenbrook (112)
2022,Night,Malvern East (146)
2022,Evening,Ionview (125)
2022,Afternoon,Woburn North (142)
2022,Evening,Scarborough Village (139)
2022,Afternoon,Yorkdale-Glen Park (31)
2022,Night,Casa Loma (96)
2022,Night,Wellington Place (164)
2022,Night,Wellington Place (164)
2022,Night,Black Creek (24)
2022,Evening,West Hill (136)
2022,Night,Bayview Village (52)
2022,Afternoon,L'Amoreaux West (147)
2022,Morning,St Lawrence-East Bayfront-The Islands
2022,Night,Bendale-Glen Andrew (156)
2022,Afternoon,Blake-Jones (69)
2022,Night,Thistletown-Beaumond Heights (3)
2022,Afternoon,Woburn North (142)
2022,Evening,West Hill (136)
2022,Night,York University Heights (27)
2022,Night,Don Valley Village (47)
2022,Evening,Kensington-Chinatown (78)
2022,Night,Victoria Village (43)
2022,Evening,Milliken (130)
2022,Afternoon,South Parkdale (85)
2022,Afternoon,South Parkdale (85)
2022,Evening,Downsview (155)
2022,Night,Harbourfront-CityPlace (165)
2022,Evening,Willowridge-Martingrove-Richview (7)
2022,Afternoon,West Humber-Clairville (1)
2022,Evening,Lambton Baby Point (114)
2022,Night,Willowridge-Martingrove-Richview (7)
2022,Evening,Oakdale-Beverley Heights (154)
2022,Evening,Golfdale-Cedarbrae-Woburn (141)
2022,Night,Moss Park (73)
2022,Evening,Milliken (130)
2022,Evening,Clairlea-Birchmount (120)
2022,Evening,Fort York-Liberty Village (163)
2022,Evening,Weston (113)
2022,Afternoon,Clanton Park (33)
2022,Night,Milliken (130)
2022,Night,St Lawrence-East Bayfront-The Islands
2022,Night,Dorset Park (126)
2022,Evening,Taylor-Massey (61)
2022,Night,Parkwoods-O'Connor Hills (149)
2022,Morning,Harbourfront-CityPlace (165)
2022,Night,Morningside (135)
2022,Afternoon,West Hill (136)
2022,Afternoon,Morningside (135)
2022,Night,Kensington-Chinatown (78)
2022,Evening,East Willowdale (152)
2022,Afternoon,Junction-Wallace Emerson (171)
2022,Evening,Junction-Wallace Emerson (171)
2022,Evening,Thistletown-Beaumond Heights (3)
2022,Evening,Rosedale-Moore Park (98)
2022,Evening,Tam O'Shanter-Sullivan (118)
2022,Morning,Briar Hill-Belgravia (108)
2023,Morning,Harbourfront-CityPlace (165)
2023,Night,Playter Estates-Danforth (67)
2023,Evening,Humber Heights-Westmount (8)
2023,Night,Rockcliffe-Smythe (111)
2023,Night,West Humber-Clairville (1)
2023,Evening,Willowridge-Martingrove-Richview (7)
2023,Night,Humber Summit (21)
2023,Afternoon,Old East York (58)
2023,Afternoon,Victoria Village (43)
2023,Night,Malvern West (145)
2023,Afternoon,Thorncliffe Park (55)
2023,Evening,Dufferin Grove (83)
2023,Evening,Milliken (130)
2023,Morning,East L'Amoreaux (148)
2023,Night,Humbermede (22)
2023,Afternoon,Wexford/Maryvale (119)
2023,Night,Morningside Heights (144)
2023,Evening,Cliffcrest (123)
2023,Afternoon,Clanton Park (33)
2023,Afternoon,Rockcliffe-Smythe (111)
2023,Afternoon,Clairlea-Birchmount (120)
2023,Night,Scarborough Village (139)
2023,Night,Little Portugal (84)
2023,Afternoon,Weston (113)
2023,Evening,Wychwood (94)
2023,Night,West Humber-Clairville (1)
2023,Afternoon,Black Creek (24)
2023,Afternoon,Don Valley Village (47)
2023,Afternoon,Forest Hill South (101)
2023,Morning,Downtown Yonge East (168)
2023,Night,Glenfield-Jane Heights (25)
2023,Afternoon,Wellington Place (164)
2023,Evening,Kennedy Park (124)
2023,Night,Caledonia-Fairbank (109)
2023,Evening,Oakridge (121)
2023,Evening,Don Valley Village (47)
2023,Evening,Wellington Place (164)
2023,Night,Cliffcrest (123)
2023,Night,Rockcliffe-Smythe (111)
2023,Night,East L'Amoreaux (148)
2023,Afternoon,Yonge-Eglinton (100)
2023,Evening,West Humber-Clairville (1)
2023,Afternoon,Oakdale-Beverley Heights (154)
2023,Afternoon,West Hill (136)
2023,Night,Kensington-Chinatown (78)
2023,Afternoon,Ionview (125)
2023,Afternoon,Don Valley Village (47)
2023,Afternoon,Mount Olive-Silverstone-Jamestown (2)
2023,Night,Keelesdale-Eglinton West (110)
2023,Night,Oakwood Village (107)
2023,Night,Flemingdon Park (44)
2023,Evening,Avondale (153)
2023,Morning,St Lawrence-East Bayfront-The Islands
2023,Morning,Wychwood (94)
2023,Evening,Humber Summit (21)
2023,Night,Dorset Park (126)
2023,Afternoon,Golfdale-Cedarbrae-Woburn (141)
2023,Night,Weston-Pelham Park (91)
2023,Night,Newtonbrook East (50)
2023,Night,Morningside (135)
2023,Night,Kennedy Park (124)
2023,Night,Wexford/Maryvale (119)
2023,Evening,Glenfield-Jane Heights (25)
2023,Evening,Glenfield-Jane Heights (25)
2023,Night,Flemingdon Park (44)
2023,Evening,Palmerston-Little Italy (80)
2023,Evening,Beechborough-Greenbrook (112)
2023,Evening,Humber Heights-Westmount (8)
2023,Evening,Etobicoke City Centre (159)
2023,Evening,High Park-Swansea (87)
2023,Evening,Oakridge (121)
2023,Night,Humber Heights-Westmount (8)
2023,Afternoon,Harbourfront-CityPlace (165)
2023,Evening,Humber Summit (21)
2023,Evening,Glenfield-Jane Heights (25)
2023,Afternoon,Englemount-Lawrence (32)
2023,Night,Mount Olive-Silverstone-Jamestown (2)
2023,Evening,Mount Olive-Silverstone-Jamestown (2)
2023,Afternoon,Agincourt South-Malvern West (128)
2023,Evening,Mimico-Queensway (160)
2023,Afternoon,Mount Olive-Silverstone-Jamestown (2)
2023,Night,Yonge-Bay Corridor (170)
2023,Morning,Humbermede (22)
2023,Night,York University Heights (27)
2023,Night,Wychwood (94)
2023,Evening,Oakridge (121)
2023,Evening,Fenside-Parkwoods (150)
2023,Night,Wellington Place (164)
2023,Night,Downtown Yonge East (168)
2023,Night,Clanton Park (33)
2023,Night,Mimico-Queensway (160)
2023,Evening,Bayview Village (52)
2023,Evening,Birchcliffe-Cliffside (122)
2023,Evening,West Humber-Clairville (1)
2023,Night,Oakwood Village (107)
2023,Night,Morningside Heights (144)
2023,Morning,West Humber-Clairville (1)
2023,Evening,Pelmo Park-Humberlea (23)
2023,Morning,South Riverdale (70)
2023,Afternoon,Newtonbrook West (36)
2023,Evening,West Rouge (143)
2023,Night,Downsview (155)
2023,Evening,High Park-Swansea (87)
2023,Evening,West Hill (136)
2023,Night,North Riverdale (68)
2023,Evening,Rockcliffe-Smythe (111)
2023,Afternoon,Beechborough-Greenbrook (112)
2023,Night,Kennedy Park (124)
2023,Evening,West Humber-Clairville (1)
2023,Afternoon,Princess-Rosethorn (10)
2023,Evening,West Hill (136)
2023,Evening,Flemingdon Park (44)
2023,Night,Blake-Jones (69)
2023,Night,Agincourt South-Malvern West (128)
2023,Afternoon,Banbury-Don Mills (42)
2023,Evening,Beechborough-Greenbrook (112)
2023,Afternoon,Wexford/Maryvale (119)
2023,Evening,West Rouge (143)
2023,Night,West Humber-Clairville (1)
2023,Night,Glenfield-Jane Heights (25)
2023,Morning,NSA
2023,Afternoon,Woodbine Corridor (64)
2023,Morning,Agincourt South-Malvern West (128)
2023,Evening,Etobicoke City Centre (159)
2023,Evening,Malvern East (146)
2023,Night,Malvern West (145)
2023,Evening,Morningside (135)
2023,Night,Morningside (135)
2023,Evening,Englemount-Lawrence (32)
2023,Night,Thorncliffe Park (55)
2023,Night,York University Heights (27)
2023,Morning,St Lawrence-East Bayfront-The Islands
2023,Evening,Mount Olive-Silverstone-Jamestown (2)
2023,Night,Banbury-Don Mills (42)
2023,Afternoon,West Hill (136)
2023,Night,Clairlea-Birchmount (120)
2023,Night,Cabbagetown-South St.James Town (71)
2023,Afternoon,Woburn North (142)
2023,Afternoon,Woburn North (142)
2023,Night,East L'Amoreaux (148)
2023,Night,Danforth (66)
2023,Night,Downsview (155)
2023,Night,Kensington-Chinatown (78)
2023,Evening,Mount Olive-Silverstone-Jamestown (2)
2023,Evening,Clanton Park (33)
2023,Afternoon,Briar Hill-Belgravia (108)
2023,Night,Caledonia-Fairbank (109)
2023,Evening,Cliffcrest (123)
2023,Night,Kennedy Park (124)
2023,Afternoon,South Riverdale (70)
2023,Night,Thorncliffe Park (55)
2023,Night,Kensington-Chinatown (78)
2023,Night,Rustic (28)
2023,Morning,Bay-Cloverhill (169)
2023,Evening,Mount Olive-Silverstone-Jamestown (2)
2023,Evening,Wychwood (94)
2023,Evening,Junction-Wallace Emerson (171)
2023,Afternoon,West Hill (136)
2023,Evening,Victoria Village (43)
2023,Evening,Mount Olive-Silverstone-Jamestown (2)
2023,Night,Glenfield-Jane Heights (25)
2023,Night,Taylor-Massey (61)
2023,Night,Kingsview Village-The Westway (6)
2023,Evening,Black Creek (24)
2023,Night,Kingsview Village-The Westway (6)
2023,Night,North Riverdale (68)
2023,Night,Kensington-Chinatown (78)
2023,Night,Oakdale-Beverley Heights (154)
2023,Evening,Willowridge-Martingrove-Richview (7)
2023,Evening,Etobicoke City Centre (159)
2023,Evening,Malvern East (146)
2023,Night,Wellington Place (164)
2023,Afternoon,Moss Park (73)
2023,Night,Pelmo Park-Humberlea (23)
2023,Night,Etobicoke West Mall (13)
2023,Afternoon,Oakdale-Beverley Heights (154)
2023,Night,Oakdale-Beverley Heights (154)
2023,Night,Black Creek (24)
2023,Morning,Playter Estates-Danforth (67)
2023,Night,Morningside Heights (144)
2023,Evening,Humber Heights-Westmount (8)
2023,Evening,Glenfield-Jane Heights (25)
2023,Night,Tam O'Shanter-Sullivan (118)
2023,Evening,Etobicoke City Centre (159)
2023,Evening,Mount Olive-Silverstone-Jamestown (2)
2023,Night,Blake-Jones (69)
2023,Night,Milliken (130)
2023,Evening,Fort York-Liberty Village (163)
2023,Night,Downtown Yonge East (168)
2023,Night,Morningside Heights (144)
2023,Night,Tam O'Shanter-Sullivan (118)
2023,Night,Agincourt North (129)
2023,Afternoon,Rockcliffe-Smythe (111)
2023,Evening,Rockcliffe-Smythe (111)
2023,Afternoon,St Lawrence-East Bayfront-The Islands
2023,Night,Downsview (155)
2023,Afternoon,Etobicoke West Mall (13)
2023,Evening,Black Creek (24)
2023,Evening,Blake-Jones (69)
2023,Afternoon,Mount Olive-Silverstone-Jamestown (2)
2023,Evening,Don Valley Village (47)
2023,Afternoon,High Park-Swansea (87)
2023,Afternoon,Agincourt South-Malvern West (128)
2023,Night,Eglinton East (138)
2023,Night,Kensington-Chinatown (78)
2023,Night,Moss Park (73)
2023,Evening,Humber Summit (21)
2023,Evening,Roncesvalles (86)
2023,Night,Mount Olive-Silverstone-Jamestown (2)
2023,Evening,Corso Italia-Davenport (92)
2023,Afternoon,Rexdale-Kipling (4)
2023,Night,Hillcrest Village (48)
2023,Afternoon,West Humber-Clairville (1)
2023,Morning,Morningside Heights (144)
2023,Afternoon,Don Valley Village (47)
2023,Night,South Riverdale (70)
2023,Evening,Eglinton East (138)
2023,Evening,Stonegate-Queensway (16)
2023,Afternoon,Woburn North (142)
2023,Morning,Glenfield-Jane Heights (25)
2023,Night,Thorncliffe Park (55)
2023,Evening,Oakdale-Beverley Heights (154)
2023,Night,Banbury-Don Mills (42)
2023,Night,Moss Park (73)
2023,Afternoon,Kennedy Park (124)
2023,Night,Junction-Wallace Emerson (171)
2023,Morning,Wellington Place (164)
2023,Evening,Weston-Pelham Park (91)
2023,Night,Agincourt South-Malvern West (128)
2023,Night,Dorset Park (126)
2023,Evening,Old East York (58)
2023,Evening,Mount Olive-Silverstone-Jamestown (2)
2023,Night,Corso Italia-Davenport (92)
2023,Evening,Bendale South (157)
2023,Evening,Mount Olive-Silverstone-Jamestown (2)
2023,Night,West Humber-Clairville (1)
2023,Night,Rockcliffe-Smythe (111)
2023,Evening,West Hill (136)
2023,Night,Junction Area (90)
2023,Night,Church-Wellesley (167)
2023,Night,Yonge-Eglinton (100)
2023,Night,Glenfield-Jane Heights (25)
2023,Evening,West Hill (136)
2023,Night,York University Heights (27)
2023,Morning,Willowridge-Martingrove-Richview (7)
2023,Night,East L'Amoreaux (148)
2023,Night,Flemingdon Park (44)
2023,Night,Mount Olive-Silverstone-Jamestown (2)
2023,Morning,Englemount-Lawrence (32)
2023,Evening,New Toronto (18)
2023,Night,Weston (113)
2023,Morning,Tam O'Shanter-Sullivan (118)
2023,Night,Eglinton East (138)
2023,Evening,St.Andrew-Windfields (40)
2023,Night,Runnymede-Bloor West Village (89)
2023,Evening,Mount Olive-Silverstone-Jamestown (2)
2023,Evening,Glenfield-Jane Heights (25)
2023,Afternoon,Lambton Baby Point (114)
2023,Evening,Glenfield-Jane Heights (25)
2023,Evening,Black Creek (24)
2023,Evening,Mount Olive-Silverstone-Jamestown (2)
2023,Night,L'Amoreaux West (147)
2023,Night,Woburn North (142)
2023,Night,Malvern East (146)
2023,Night,Black Creek (24)
2023,Afternoon,Blake-Jones (69)
2023,Night,Glenfield-Jane Heights (25)
2023,Evening,Humber Bay Shores (161)
2023,Afternoon,Corso Italia-Davenport (92)
2023,Night,Weston (113)
2023,Night,Edenbridge-Humber Valley (9)
2023,Night,Humber Summit (21)
2023,Night,Clairlea-Birchmount (120)
2023,Afternoon,Parkwoods-O'Connor Hills (149)
2023,Night,Morningside (135)
2023,Night,Downtown Yonge East (168)
2023,Night,Kennedy Park (124)
2023,Night,East Willowdale (152)
2023,Night,Harbourfront-CityPlace (165)
2023,Afternoon,Regent Park (72)
2023,Night,Danforth (66)
2023,Afternoon,Wychwood (94)
2023,Afternoon,West Hill (136)
2023,Evening,Yonge-Bay Corridor (170)
2023,Night,Weston-Pelham Park (91)
2023,Evening,Beechborough-Greenbrook (112)
2023,Night,Rosedale-Moore Park (98)
2023,Night,West Hill (136)
2023,Night,York University Heights (27)
2023,Evening,Morningside Heights (144)
2023,Evening,Willowridge-Martingrove-Richview (7)
2023,Afternoon,West Hill (136)
2023,Afternoon,Scarborough Village (139)
2023,Evening,Beechborough-Greenbrook (112)
2023,Evening,Cliffcrest (123)
2023,Evening,Wexford/Maryvale (119)
2023,Night,Pelmo Park-Humberlea (23)
2023,Night,Rockcliffe-Smythe (111)
2023,Evening,Rustic (28)
2023,Afternoon,Parkwoods-O'Connor Hills (149)
2023,Afternoon,Dovercourt Village (172)
2023,Night,Golfdale-Cedarbrae-Woburn (141)
2023,Evening,Victoria Village (43)
2023,Evening,Princess-Rosethorn (10)
2023,Night,West Rouge (143)
2023,Evening,Mount Dennis (115)
2023,Night,York University Heights (27)
2023,Evening,Glenfield-Jane Heights (25)
2023,Evening,Weston (113)
2023,Night,Glenfield-Jane Heights (25)
2023,Afternoon,Bendale-Glen Andrew (156)
2023,Night,Milliken (130)
2023,Morning,Morningside Heights (144)
2023,Night,Morningside Heights (144)
2023,Night,Woburn North (142)
2023,Night,Clairlea-Birchmount (120)
2023,Morning,Oakdale-Beverley Heights (154)
2023,Afternoon,Wychwood (94)
2023,Evening,Englemount-Lawrence (32)
2023,Night,Rustic (28)
2023,Evening,Agincourt South-Malvern West (128)
2023,Afternoon,Downtown Yonge East (168)
2023,Evening,Ionview (125)
2023,Night,Palmerston-Little Italy (80)
2023,Evening,Golfdale-Cedarbrae-Woburn (141)
2023,Evening,Steeles (116)
2023,Night,Wellington Place (164)
2023,Night,Victoria Village (43)
2023,Night,Bayview Village (52)
2023,Afternoon,Maple Leaf (29)
2023,Morning,Mount Dennis (115)
2023,Evening,Black Creek (24)
2023,Evening,East End-Danforth (62)
2023,Night,Trinity-Bellwoods (81)
2023,Night,Humber Summit (21)
2023,Evening,Malvern West (145)
2023,Evening,West Hill (136)
2023,Night,Kennedy Park (124)
2023,Night,Weston-Pelham Park (91)
2023,Night,Wellington Place (164)
2023,Night,Highland Creek (134)
2023,Night,Highland Creek (134)
2023,Afternoon,York University Heights (27)
2023,Night,Highland Creek (134)
2023,Night,Regent Park (72)
2024,Night,Humber Summit (21)
2024,Night,Tam O'Shanter-Sullivan (118)
2024,Evening,Rockcliffe-Smythe (111)
2024,Night,Lambton Baby Point (114)
2024,Evening,Elms-Old Rexdale (5)
2024,Evening,Weston (113)
2024,Evening,Highland Creek (134)
2024,Evening,Lambton Baby Point (114)
2024,Evening,Woburn North (142)
2024,Evening,Yorkdale-Glen Park (31)
2024,Evening,Glenfield-Jane Heights (25)
2024,Evening,Stonegate-Queensway (16)
2024,Afternoon,Moss Park (73)
2024,Night,Bridle Path-Sunnybrook-York Mills (41)
2024,Morning,Downtown Yonge East (168)
2024,Night,Tam O'Shanter-Sullivan (118)
2024,Night,Stonegate-Queensway (16)
2024,Night,Banbury-Don Mills (42)
2024,Morning,Stonegate-Queensway (16)
2024,Evening,Glenfield-Jane Heights (25)
2024,Evening,Elms-Old Rexdale (5)
2024,Evening,Kingsview Village-The Westway (6)
2024,Night,Morningside (135)
2024,Evening,Humber Bay Shores (161)
2024,Night,Wexford/Maryvale (119)
2024,Evening,Dovercourt Village (172)
2024,Afternoon,West Hill (136)
2024,Evening,Mount Olive-Silverstone-Jamestown (2)
2024,Night,Humber Heights-Westmount (8)
2024,Night,West Hill (136)
2024,Night,West Rouge (143)
2024,Night,Malvern East (146)
2024,Evening,Eringate-Centennial-West Deane (11)
2024,Evening,Glenfield-Jane Heights (25)
2024,Evening,Milliken (130)
2024,Evening,Woburn North (142)
2024,Night,Humber Heights-Westmount (8)
2024,Night,Woodbine-Lumsden (60)
2024,Evening,Ionview (125)
2024,Evening,Parkwoods-O'Connor Hills (149)
2024,Morning,North Toronto (173)
2024,Evening,Mount Olive-Silverstone-Jamestown (2)
2024,Evening,Rexdale-Kipling (4)
2024,Evening,Oakdale-Beverley Heights (154)
2024,Night,Dufferin Grove (83)
2024,Evening,Oakwood Village (107)
2024,Evening,Mount Olive-Silverstone-Jamestown (2)
2024,Afternoon,Fort York-Liberty Village (163)
2024,Afternoon,Mount Olive-Silverstone-Jamestown (2)
2024,Evening,Milliken (130)
2024,Evening,Clairlea-Birchmount (120)
2024,Evening,Weston (113)
2024,Night,Oakdale-Beverley Heights (154)
2024,Evening,Oakridge (121)
2024,Night,Mount Dennis (115)
2024,Evening,South Eglinton-Davisville (174)
2024,Afternoon,Black Creek (24)
2024,Afternoon,Westminster-Branson (35)
2024,Night,Brookhaven-Amesbury (30)
2024,Afternoon,Black Creek (24)
2024,Night,Regent Park (72)
2024,Evening,Morningside (135)
2024,Evening,Milliken (130)
2024,Evening,Morningside Heights (144)
2024,Evening,Scarborough Village (139)
2024,Evening,Beechborough-Greenbrook (112)
2024,Evening,Milliken (130)
2024,Night,O'Connor-Parkview (54)
2024,Night,High Park-Swansea (87)
2024,Evening,Mount Olive-Silverstone-Jamestown (2)
2024,Night,Wellington Place (164)
2024,Night,Weston (113)
2024,Afternoon,Morningside (135)
2024,Afternoon,West Humber-Clairville (1)
2024,Morning,Oakridge (121)
2024,Afternoon,West Humber-Clairville (1)
2024,Evening,Banbury-Don Mills (42)
2024,Evening,Rexdale-Kipling (4)
2024,Afternoon,Glenfield-Jane Heights (25)
2024,Evening,Englemount-Lawrence (32)
2024,Evening,Etobicoke West Mall (13)
2024,Evening,Clanton Park (33)
2024,Night,Eringate-Centennial-West Deane (11)
2024,Night,Weston-Pelham Park (91)
2024,Afternoon,High Park-Swansea (87)
2024,Afternoon,Regent Park (72)
2024,Night,Birchcliffe-Cliffside (122)
2024,Night,Morningside (135)
2024,Afternoon,Mount Dennis (115)
2024,Afternoon,Woburn North (142)
2024,Evening,Milliken (130)
2024,Night,Lambton Baby Point (114)
2024,Afternoon,High Park-Swansea (87)
2024,Morning,Mount Olive-Silverstone-Jamestown (2)
2024,Morning,Palmerston-Little Italy (80)
2024,Night,Wexford/Maryvale (119)
2024,Evening,York University Heights (27)
2024,Night,East Willowdale (152)
2024,Night,Englemount-Lawrence (32)
2024,Night,Greenwood-Coxwell (65)
2024,Afternoon,Kensington-Chinatown (78)
2024,Evening,Kennedy Park (124)
2024,Evening,Brookhaven-Amesbury (30)
2024,Evening,Morningside Heights (144)
2024,Afternoon,Fenside-Parkwoods (150)
2024,Night,Bayview Village (52)
2024,Morning,Leaside-Bennington (56)
2024,Afternoon,Cliffcrest (123)
2024,Night,Victoria Village (43)
2024,Evening,Beechborough-Greenbrook (112)
2024,Night,Kennedy Park (124)
2024,Evening,Morningside (135)
2024,Evening,Glenfield-Jane Heights (25)
2024,Night,Wellington Place (164)
